,rank,names,nationality,gender,age_category,time,race
762,763,Wei HO,Chinese Taipei,Men,20-34,10:16:52,OCC
763,764,Pablo ARGÜELLES TUÑÓN,Spain,Men,55-59,10:17:10,OCC
764,765,Gareth HICKS,Australia,Men,45-49,10:17:24,OCC
765,766,Chris MARLEY,United Kingdom,Men,35-39,10:17:33,OCC
766,767,Amine MANSOUR,France,Men,55-59,10:17:37,OCC
767,768,Ruling XING,China,Women,60-64,10:17:59,OCC
768,769,Albert TEIXIDOR VILANOVA,Spain,Men,45-49,10:18:18,OCC
769,770,Ray WISE,United Kingdom,Men,60-64,10:18:30,OCC
770,771,David BREEZE,United Kingdom,Men,55-59,10:18:35,OCC
771,772,Kengo SATO,Japan,Men,45-49,10:18:40,OCC
772,773,Helmut STADLMAJER,Austria,Men,45-49,10:18:52,OCC
773,774,Julien POILLOUX,France,Men,45-49,10:19:30,OCC
774,775,Pauline BAZID,France,Women,20-34,10:19:34,OCC
775,776,Pascal TROGNON,France,Men,50-54,10:20:21,OCC
776,777,Michael DEPIERRE,France,Men,40-44,10:20:24,OCC
777,778,Christophe ADAM,France,Men,50-54,10:20:30,OCC
778,779,Julien COTTEVERTE,France,Men,40-44,10:20:59,OCC
779,779,Icsen JARA,Chile,Women,50-54,10:20:59,OCC
780,781,Mauricio FERRADA,Chile,Men,50-54,10:21:00,OCC
781,782,Pax REDDING,Canada,Men,50-54,10:21:33,OCC
782,783,Cyrille SIMON-GACK,France,Men,50-54,10:21:45,OCC
783,784,Christophe GUERRAND,France,Men,50-54,10:22:07,OCC
784,785,Anonymous,Spain,Men,50-54,10:22:37,OCC
785,786,Ákos PUTNOKI (Akos PUTNOKI),Hungary,Men,20-34,10:23:10,OCC
786,787,Paul EVANS,United Kingdom,Men,45-49,10:23:16,OCC
787,787,Marián HORVÁTH,Slovakia,Men,50-54,10:23:16,OCC
788,789,Amanda RICHMOND,Australia,Women,40-44,10:23:55,OCC
789,790,Emilie MALINGREAU,France,Women,40-44,10:24:45,OCC
790,791,Stuart EADIE,United Kingdom,Men,35-39,10:24:53,OCC
791,792,Inés REDONDO,Spain,Women,55-59,10:25:05,OCC
792,793,Chloe SCHULMAN,United States of america,Women,35-39,10:26:03,OCC
793,794,Sofiane GHERINA,France,Men,50-54,10:26:13,OCC
794,795,Lucia ABULAFIA,Uruguay,Women,45-49,10:26:17,OCC
795,796,Joel CRUBILIÉ,France,Men,55-59,10:26:46,OCC
796,797,Jun HUANG,Australia,Men,45-49,10:26:57,OCC
797,798,Dimitrina GULEVA,Bulgaria,Women,35-39,10:27:05,OCC
798,798,Christian HENRY,Belgium,Men,50-54,10:27:05,OCC
799,800,Thongchat ATIWANNAKUL,Thailand,Men,40-44,10:27:27,OCC
800,801,Kathrin ROHLEDER,Germany,Women,50-54,10:27:30,OCC
801,802,Montserrat CASÒLIVA-CAROD,Spain,Women,60-64,10:27:44,OCC
802,803,Alexandre LESCASSE,France,Men,35-39,10:27:49,OCC
803,804,Mory SAR,Cambodia,Men,20-34,10:27:52,OCC
804,805,Maite MIRANDA,Argentina,Women,45-49,10:28:37,OCC
805,806,Francis ASSELIN,Canada,Men,40-44,10:28:46,OCC
806,807,Jean-Alexandre PETER,France,Men,40-44,10:28:51,OCC
807,808,Miki UEKI,Japan,Women,40-44,10:29:13,OCC
808,809,Eric DE CANDIDO,France,Men,50-54,10:29:19,OCC
809,810,Pierre FEVRIER,France,Men,20-34,10:29:20,OCC
810,811,Ali Emre UCUNCUOGLU,Türkiye,Men,40-44,10:29:34,OCC
811,812,Jacqui MORROW,Australia,Women,50-54,10:29:52,OCC
812,813,Kevin COHEN,United States of america,Men,35-39,10:30:15,OCC
813,814,Biao XUE,China,Men,35-39,10:30:18,OCC
814,815,Matt HEAPS,United States of america,Men,50-54,10:30:24,OCC
815,816,François FONTAINE,France,Men,20-34,10:30:26,OCC
816,817,Eleanor LAMBERT,United Kingdom,Women,40-44,10:30:31,OCC
817,818,Toby ALFORD,United Kingdom,Men,35-39,10:31:44,OCC
818,819,Isabelle SAVALLE,France,Women,50-54,10:32:19,OCC
819,820,Rachel SWAN,United Kingdom,Women,35-39,10:32:52,OCC
820,821,David EBLE,France,Men,45-49,10:33:23,OCC
821,822,Teck Liang LEE,Singapore,Men,40-44,10:33:28,OCC
822,823,Horacio DOMENE BALAGUER,Spain,Men,45-49,10:33:48,OCC
823,823,Frederic NOIROT,France,Men,45-49,10:33:48,OCC
824,825,Lovis DAHL,Sweden,Women,20-34,10:34:27,OCC
825,826,Dennis BORGANS,Netherlands,Men,40-44,10:34:52,OCC
826,827,Giuseppe PETRUNGARO,Italy,Men,45-49,10:35:12,OCC
827,828,Suzanne WEEDA,Netherlands,Women,35-39,10:35:13,OCC
828,829,Kathia CERESUELA,France,Women,50-54,10:35:38,OCC
829,830,Pierre CAROSSO,France,Men,20-34,10:36:13,OCC
830,831,Romain GAVILLET,Switzerland,Men,40-44,10:36:15,OCC
831,832,Michel HOLTZMANN,France,Men,45-49,10:36:17,OCC
832,833,Karol PRZEPIORA,Poland,Men,35-39,10:36:30,OCC
833,834,Hugo GADY,France,Men,20-34,10:36:58,OCC
834,835,Fabio BUSETTO,Italy,Men,65-69,10:37:09,OCC
835,836,Luis Alejandro GOMEZ RUBIO,Mexico,Men,50-54,10:37:10,OCC
836,837,Sergio URBINA,Chile,Men,40-44,10:37:15,OCC
837,838,Sharifah ALQATTAN,Kuwait,Women,35-39,10:37:35,OCC
838,839,Joel Ray ALCONERA,Philippines,Men,20-34,10:37:46,OCC
839,840,Francesc PEREZ FUENTES,Spain,Men,20-34,10:37:49,OCC
840,841,Mathilde LONJARET,France,Women,20-34,10:37:51,OCC
841,842,Lidia GONZALEZ LORENZO,Spain,Women,45-49,10:38:09,OCC
842,843,Pavel PETROV,Switzerland,Men,45-49,10:38:26,OCC
843,844,Ibrahin Alexander DIAZ RODRIGUEZ,Spain,Men,40-44,10:38:51,OCC
844,845,Cristian TOMAS FERNANDEZ,Spain,Men,40-44,10:39:12,OCC
845,846,Sandra VILARRUBIAS,Spain,Women,35-39,10:39:17,OCC
846,847,Francina MESQUIDA VENY,Spain,Women,20-34,10:40:25,OCC
847,848,Christof WITTIG,United States of america,Men,55-59,10:40:36,OCC
848,849,Cyriel ROSIER,France,Men,55-59,10:40:58,OCC
849,850,Dan TRANDAFIR,Romania,Men,40-44,10:41:13,OCC
850,851,Morgane LEROUX,France,Women,45-49,10:41:53,OCC
851,852,Marc MAUHOURAT,France,Men,60-64,10:42:34,OCC
852,853,Stefan VAN DER WESTHUIZEN,South Africa,Men,20-34,10:43:17,OCC
853,854,Patrizio MAURO,Italy,Men,50-54,10:43:53,OCC
854,855,Michael COOK,United States of america,Men,20-34,10:43:58,OCC
855,856,Ophelie AUDRAN,France,Women,45-49,10:44:10,OCC
856,857,María AGUILAR FAJARDO,Spain,Women,45-49,10:44:13,OCC
857,858,Jean-Charles VAUCELLE,France,Men,40-44,10:44:16,OCC
858,859,Pierre BRANDIZI,France,Men,40-44,10:44:20,OCC
859,860,Anonymous,Romania,Men,45-49,10:44:26,OCC
860,861,Tomas KOVACIK,Slovakia,Men,20-34,10:44:45,OCC
861,862,Maria PASTOR,Spain,Women,40-44,10:45:04,OCC
862,863,Jana TUCKOVA,Czech Republic,Women,20-34,10:45:14,OCC
863,864,Márton TORDA,Hungary,Men,20-34,10:45:21,OCC
864,865,Grégoire GLORIOD,France,Men,20-34,10:45:32,OCC
865,866,Jonathan PETIT,Belgium,Men,20-34,10:45:45,OCC
866,867,Sungmin KIM,South Korea,Men,20-34,10:46:02,OCC
867,868,Thierry BOUDAUD,France,Men,55-59,10:46:08,OCC
868,869,Victor KERY,Dominican Republic,Men,45-49,10:46:22,OCC
869,870,Mike LEONE,United States of america,Men,20-34,10:46:36,OCC
870,871,Mateusz RAKUSA-SUSZCZEWSKI,Poland,Men,45-49,10:46:42,OCC
871,872,Louise-Marie JANDEAUX,France,Women,35-39,10:47:22,OCC
872,873,Manuel GONZALEZ-FRUTOS,Spain,Men,50-54,10:47:27,OCC
873,874,Núria BRUNET MONSERRAT,Spain,Women,45-49,10:47:31,OCC
874,875,Isabel MADEIRA,Portugal,Women,55-59,10:47:39,OCC
875,876,Olivier TONIELLO,France,Men,50-54,10:47:47,OCC
876,877,Hing Lun TUNG,"Hong Kong, China",Men,35-39,10:48:08,OCC
877,878,Łukasz KOCIOŁOWICZ (Lukasz KOCIOLOWICZ),Poland,Men,40-44,10:48:33,OCC
878,879,Scott KLETTKE,United States of america,Men,50-54,10:48:38,OCC
879,879,Julianne WHITELAW,United States of america,Women,50-54,10:48:38,OCC
880,881,Karen BIRNEY,Ireland,Women,35-39,10:49:05,OCC
881,882,Víctor Manuel IRANZO GONZALEZ,Spain,Men,40-44,10:49:08,OCC
882,883,Luca LORENZO,Italy,Men,45-49,10:49:09,OCC
883,883,Pablo ALONSO GOMEZ,Spain,Men,40-44,10:49:09,OCC
884,885,Paul WRIGHT,United Kingdom,Men,40-44,10:49:42,OCC
885,886,Jean-Louis MAS MARTINEZ,France,Men,45-49,10:50:11,OCC
886,887,Yan JIANG,China,Men,20-34,10:50:18,OCC
887,888,Pauline LECHEVALLIER,France,Women,20-34,10:50:34,OCC
888,889,Kit Mui Corinna WONG,"Hong Kong, China",Women,55-59,10:50:41,OCC
889,890,Fatema HUSAIN,Bahrain,Women,20-34,10:50:45,OCC
890,891,Danrey TOTH,United States of america,Women,60-64,10:51:20,OCC
891,892,Thomas GUYOT,France,Men,20-34,10:51:34,OCC
892,893,Ramon-Jose TOVAR-MORA,Spain,Men,55-59,10:51:37,OCC
893,894,Ingibjörg SIMONARDOTTIR,Iceland,Women,50-54,10:51:40,OCC
894,895,Gérald SOKOLOWSKI,France,Men,45-49,10:52:06,OCC
895,896,Ciprian MOS,Romania,Men,45-49,10:52:40,OCC
896,897,Pantea ILDIKO,Romania,Women,40-44,10:52:41,OCC
897,898,Lorena DE LUNA SAUCEDO,Mexico,Women,35-39,10:53:05,OCC
898,899,Marion CUZUEL,France,Women,20-34,10:53:11,OCC
899,900,Marc-Antoine MARTIN,France,Men,40-44,10:53:16,OCC
900,901,Delphine METAYER,Spain,Women,45-49,10:53:55,OCC
901,902,David MILLER,United Kingdom,Men,40-44,10:53:58,OCC
902,903,Junya MORITA,Japan,Men,50-54,10:54:24,OCC
903,904,Phillip TUNNEY,United Kingdom,Men,55-59,10:54:33,OCC
904,905,Filipe TELES,Portugal,Men,45-49,10:54:34,OCC
905,906,Adrian ALEMAN SANTANA,Spain,Men,40-44,10:54:43,OCC
906,907,Radosław KUCHARCZYK,Poland,Men,50-54,10:55:19,OCC
907,908,Tao ZHANG,China,Men,35-39,10:55:42,OCC
908,909,Jae Hee KIM,South Korea,Women,20-34,10:55:50,OCC
909,910,Wenjing LU,China,Women,35-39,10:57:12,OCC
910,911,Ionut BOCANIALA,Romania,Men,35-39,10:57:32,OCC
911,911,Anonymous,Spain,Men,40-44,10:57:32,OCC
912,913,Hengshan ZHANG,China,Men,35-39,10:57:34,OCC
913,914,Isaac CIGARROA,Mexico,Men,35-39,10:57:47,OCC
914,914,Yuanjia SU,China,Men,35-39,10:57:47,OCC
915,916,Ka Lun TSANG,"Hong Kong, China",Men,45-49,10:58:22,OCC
916,917,Bohuslava JEZKOVA,Czech Republic,Women,45-49,10:58:43,OCC
917,918,Paulo Armando CARNEIRO DO REGO,Brazil,Men,55-59,10:58:52,OCC
918,919,Anthony ROWLAND,United Kingdom,Men,50-54,10:59:05,OCC
919,920,Julie ROBIN,France,Women,40-44,11:00:35,OCC
920,921,Yao HAN,China,Women,45-49,11:00:41,OCC
921,922,TAT SUM CHONG,"Hong Kong, China",Men,50-54,11:01:01,OCC
922,923,Victor MURILLO MARTIN,Spain,Men,20-34,11:01:06,OCC
923,924,Hugo AMANO,Brazil,Men,45-49,11:01:12,OCC
924,925,Chun Kit Christopher Laurence CHAN,"Hong Kong, China",Men,20-34,11:01:19,OCC
925,926,Sébastien CARLIER,France,Men,45-49,11:01:32,OCC
926,927,Olivier DOVETTA,France,Men,50-54,11:01:46,OCC
927,928,Vincent BOISSELIER,France,Men,40-44,11:01:48,OCC
928,929,Fredrik HOLM,Finland,Men,45-49,11:02:31,OCC
929,930,Lisa LESOWIEC,United Kingdom,Women,20-34,11:05:21,OCC
930,931,Amelie BLANDIN,France,Women,45-49,11:05:30,OCC
931,932,Antonio Javier GOMEZ,Spain,Men,50-54,11:05:42,OCC
932,933,Katarzyna WIDAWSKA,Poland,Women,40-44,11:05:51,OCC
933,934,Miriam NART PEREA,Spain,Women,20-34,11:06:00,OCC
934,935,Alberto NART,Spain,Men,55-59,11:06:03,OCC
935,936,Yumiko HIEBERT,Japan,Women,50-54,11:06:04,OCC
936,937,Jessica POLLARD,Australia,Women,35-39,11:06:09,OCC
937,938,Nick HOUGH,United Kingdom,Men,45-49,11:06:15,OCC
938,939,Eoers MEZEY,Hungary,Men,20-34,11:06:20,OCC
939,940,Lionel PARET,France,Men,45-49,11:06:21,OCC
940,941,Natalia MATAMALA,Chile,Women,35-39,11:06:51,OCC
941,942,Kyle SALLY,United Kingdom,Women,50-54,11:07:41,OCC
942,943,Rui SEVERINO,Portugal,Men,40-44,11:07:53,OCC
943,944,António SERRANO,Portugal,Men,50-54,11:08:20,OCC
944,945,Alexandra DARDEVET,France,Women,40-44,11:08:21,OCC
945,946,Nuria CHICA SÁNCHEZ,Spain,Women,35-39,11:08:29,OCC
946,947,Yannick HOLWEG,France,Men,50-54,11:09:25,OCC
947,948,Vincent CHASSAGNE,France,Men,55-59,11:09:34,OCC
948,949,Craig BACHRODT,United States of america,Men,55-59,11:10:02,OCC
949,950,Rebecca DEVEREUX,United Kingdom,Women,45-49,11:10:26,OCC
950,951,Léa RAGEAUD,France,Women,20-34,11:10:30,OCC
951,952,Maud ROCHE,France,Women,20-34,11:10:33,OCC
952,953,Holger KÄßMANN-ZEINER,Germany,Men,45-49,11:11:07,OCC
953,954,Camille QUETTIER,France,Women,35-39,11:11:21,OCC
954,955,Anne DOARE,France,Women,55-59,11:11:23,OCC
955,956,Theerawat PRAKRITTIKUL,Thailand,Men,35-39,11:11:35,OCC
956,957,Christophe MAHINC,France,Men,40-44,11:12:36,OCC
957,958,René WINDHOUWER,Netherlands,Men,55-59,11:12:37,OCC
958,959,Geísa APARECIDA DE OLIVEIRA,Brazil,Women,45-49,11:12:51,OCC
959,960,Yuri SAWAYANAGI,Japan,Women,35-39,11:13:42,OCC
960,961,Seiya KOJIMA,Japan,Men,35-39,11:14:31,OCC
961,962,Jorge SIMON-NAVARRO,Spain,Men,55-59,11:16:04,OCC
962,962,Santi GINARD LOPEZ,Spain,Men,45-49,11:16:04,OCC
963,964,Anonymous,"Hong Kong, China",Men,55-59,11:16:05,OCC
964,965,Vandana Indranee DURSUN,Mauritius,Women,40-44,11:16:35,OCC
965,966,Russ SHAYLER,United Kingdom,Men,50-54,11:16:49,OCC
966,967,Kima LOUIS-JACQUET,France,Women,20-34,11:16:50,OCC
967,968,Didier GAURENNE,France,Men,45-49,11:16:53,OCC
968,969,Andrew SMOLEN,United States of america,Men,40-44,11:18:03,OCC
969,970,Wei SONG,China,Men,40-44,11:18:07,OCC
970,971,Mike STEWART,United Kingdom,Men,50-54,11:18:14,OCC
971,971,Jonathan FITZGERALD,United Kingdom,Men,55-59,11:18:14,OCC
972,973,Gunyoung KANG,South Korea,Men,40-44,11:18:30,OCC
973,974,Tiphaine CLARIS,France,Women,45-49,11:19:02,OCC
974,975,Steve SULTANA,Malta,Men,20-34,11:19:05,OCC
975,976,Samuel CLAVIEN,Switzerland,Men,45-49,11:19:11,OCC
976,977,Corentin GALIVEL,France,Men,20-34,11:19:14,OCC
977,978,Franck SARDA,France,Men,60-64,11:19:18,OCC
978,979,Thiti YAKUL,Thailand,Men,55-59,11:19:22,OCC
979,980,Christian PAPE,Germany,Men,50-54,11:19:54,OCC
980,981,Veronica DOBROWOLSKI,Argentina,Women,50-54,11:20:05,OCC
981,982,Fredrik FORFANG,Norway,Men,20-34,11:20:09,OCC
982,983,Daniel ORTIZ,Mexico,Men,40-44,11:20:18,OCC
983,984,Ziwen ZHENG,China,Women,20-34,11:20:20,OCC
984,985,Yuting WANG,China,Men,20-34,11:20:23,OCC
985,986,Lea DARPEIX,France,Women,20-34,11:21:23,OCC
986,987,André SOUSA,Portugal,Men,35-39,11:21:33,OCC
987,988,Thomas HERTZ,Germany,Men,45-49,11:21:57,OCC
988,989,Remi GUICHARD,France,Men,35-39,11:22:37,OCC
989,990,Christopher HUANG,United States of america,Men,50-54,11:22:50,OCC
990,991,Ulli GIES,Germany,Men,40-44,11:22:52,OCC
991,992,Antonio GONZÁLEZ,Chile,Men,55-59,11:22:59,OCC
992,993,Liliana Mabel SACKS,Argentina,Women,55-59,11:24:09,OCC
993,994,Zhemin HUANG,China,Men,40-44,11:24:21,OCC
994,995,Bob HOEFNAGELS,Netherlands,Men,35-39,11:24:49,OCC
995,996,Eloise DUVAL,France,Women,20-34,11:24:53,OCC
996,997,Roman OTTA,Czech Republic,Men,40-44,11:25:02,OCC
997,998,Gerard DEZES,France,Men,65-69,11:25:26,OCC
998,999,Camillo NEGRO,Italy,Men,55-59,11:25:44,OCC
999,1000,Kanakorn NUBWANDEE,Thailand,Men,40-44,11:25:49,OCC
1000,1001,Nina Felicitas GRAßHOFF,Germany,Women,20-34,11:26:12,OCC
1001,1002,Marcela KRAJCIROVA,Slovakia,Women,50-54,11:26:22,OCC
1002,1003,Vincent GRAMMATICO,France,Men,55-59,11:26:28,OCC
1003,1004,Thomas BARTON,United Kingdom,Men,35-39,11:26:29,OCC
1004,1005,François GLAD,France,Men,50-54,11:26:33,OCC
1005,1006,Ruben MEIRELES,France,Men,20-34,11:26:43,OCC
1006,1006,Lara VIGHIER,France,Women,45-49,11:26:43,OCC
1007,1008,José-Antonio BIANCHI,Argentina,Men,50-54,11:26:52,OCC
1008,1009,Oscar Ramon LOPEZ DIAZ,Mexico,Men,45-49,11:27:11,OCC
1009,1010,Hugo BASTIANINI,France,Men,20-34,11:27:43,OCC
1010,1011,Bruno HIERNARD,France,Men,55-59,11:27:56,OCC
1011,1012,Sara DEAKIN,United Kingdom,Women,35-39,11:28:14,OCC
1012,1013,Ruben CROS,Spain,Men,40-44,11:29:08,OCC
1013,1014,Julien FOUASSE,France,Men,35-39,11:29:44,OCC
1014,1015,Hu XULEI,China,Men,40-44,11:29:51,OCC
1015,1016,Leandro BARRERAS MOLINELLI,Argentina,Men,40-44,11:30:37,OCC
1016,1017,Matthieu JANSOU,France,Men,40-44,11:31:48,OCC
1017,1018,Ed NORRIS,United Kingdom,Men,35-39,11:32:28,OCC
1018,1019,Xiaotong HAO-XIE,Spain,Women,50-54,11:32:34,OCC
1019,1020,Sébastien DELATTRE,Belgium,Men,35-39,11:32:36,OCC
1020,1021,Antonio PEREIRA,France,Men,55-59,11:32:45,OCC
1021,1022,Svetlana BUTINA,Israel,Women,45-49,11:32:52,OCC
1022,1023,Valentin LICENCO,Romania,Men,35-39,11:33:04,OCC
1023,1024,Miriam PELAYO COGOLLUDO,Spain,Women,40-44,11:33:18,OCC
1024,1025,Kevin HECKENBICHLER,Austria,Men,20-34,11:33:20,OCC
1025,1026,Chloe BOUSSAERT,Switzerland,Women,20-34,11:33:24,OCC
1026,1027,Wenhao CHEN,China,Men,20-34,11:33:34,OCC
1027,1028,Angel MIEITES ALONSO,Spain,Men,50-54,11:33:46,OCC
1028,1029,Kenzie DETTMAN,United States of america,Women,35-39,11:34:04,OCC
1029,1030,Blanka SAMPLE,United States of america,Women,45-49,11:34:08,OCC
1030,1031,Ivo BORISOV,Bulgaria,Men,40-44,11:34:18,OCC
1031,1032,Koen HUTSEBAUT,Belgium,Men,45-49,11:34:40,OCC
1032,1033,Patrick Niklas VÖLKL,Germany,Men,20-34,11:34:43,OCC
1033,1034,Ming Lai Nicholas MAK,"Hong Kong, China",Men,45-49,11:34:49,OCC
1034,1035,Natalie GOW,Australia,Women,45-49,11:34:59,OCC
1035,1036,Jill HEAPS,United States of america,Women,50-54,11:35:42,OCC
1036,1037,Laura Mariana BORRELLI,Argentina,Women,50-54,11:35:45,OCC
1037,1038,Damien RIGA,Belgium,Men,35-39,11:35:59,OCC
1038,1038,Urszula JANOWSKA,Poland,Women,45-49,11:35:59,OCC
1039,1040,Paola URDINOLA,Colombia,Women,45-49,11:37:32,OCC
1040,1041,Pedro Santiago LOPEZ NAVARRO,Spain,Men,45-49,11:38:02,OCC
1041,1042,Minas BAKOUSIS,Greece,Men,35-39,11:38:15,OCC
1042,1043,Oriol BROTO SALGUEIRO,Spain,Men,35-39,11:38:26,OCC
1043,1044,Xiaowen FAN,"Hong Kong, China",Men,55-59,11:38:56,OCC
1044,1045,Andrew MENDELSON,South Africa,Men,55-59,11:39:08,OCC
1045,1046,Maria Dolores RASERO PEDROSA,Spain,Women,50-54,11:39:27,OCC
1046,1047,Jose Manuel SANCHEZ MARTIN,Spain,Men,50-54,11:39:30,OCC
1047,1048,Eva PUIGDEMASA,Andorra,Women,45-49,11:39:32,OCC
1048,1048,Bogdan-Gabriel DRAGU,Romania,Men,35-39,11:39:32,OCC
1049,1050,Eric SMITH,United States of america,Men,60-64,11:39:34,OCC
1050,1051,Claire LEVALLOIS,France,Women,40-44,11:40:03,OCC
1051,1052,Manon MANTOVANI,France,Women,35-39,11:40:22,OCC
1052,1053,Tzeh Chuin HU,Malaysia,Men,45-49,11:40:30,OCC
1053,1054,Markos TOUNTAS,Greece,Men,45-49,11:40:32,OCC
1054,1055,Anonymous,South Africa,Men,20-34,11:41:11,OCC
1055,1056,Daniel CHRISTENSEN,Denmark,Men,50-54,11:41:16,OCC
1056,1057,Jose Luis TEJEDOR MUŃOZ,Spain,Men,50-54,11:41:22,OCC
1057,1058,Patrick MUGG,United States of america,Men,45-49,11:41:30,OCC
1058,1059,Jose Antonio ROMERO PEREZ,Spain,Men,35-39,11:41:34,OCC
1059,1060,Christine GRAFF,France,Women,45-49,11:42:10,OCC
1060,1060,Stephen MOON,Australia,Men,65-69,11:42:10,OCC
1061,1062,Anna COSTABILE,Italy,Women,40-44,11:44:38,OCC
1062,1063,Marie FOUILLADE,France,Women,35-39,11:45:44,OCC
1063,1064,Sue MELTZER,New Zealand,Women,70-74,11:46:52,OCC
1064,1065,Siu Mei CHUNG,"Hong Kong, China",Women,35-39,11:46:58,OCC
1065,1066,Joanie HEISEY,United States of america,Women,60-64,11:47:12,OCC
1066,1067,Petr JUDL,Czech Republic,Men,45-49,11:47:18,OCC
1067,1068,Francisco LOPEZ-MATEOS,Spain,Men,50-54,11:47:32,OCC
1068,1069,Eva RIJKERS,Netherlands,Women,45-49,11:47:41,OCC
1069,1070,Claire VERZAUX,France,Women,35-39,11:48:22,OCC
1070,1071,Anonymous,Switzerland,Men,55-59,11:48:24,OCC
1071,1072,Carlos-Julian BARBERO,Argentina,Men,50-54,11:48:26,OCC
1072,1073,Man Ho TSE,"Hong Kong, China",Men,40-44,11:48:44,OCC
1073,1074,Mark MATHIESON,Australia,Men,50-54,11:48:57,OCC
1074,1074,Andrea TYLEK,France,Men,20-34,11:48:57,OCC
1075,1076,Barbara DAXENBERGER,Germany,Women,35-39,11:49:20,OCC
1076,1077,Alejandro MARMOL-MARCO,Spain,Men,50-54,11:50:23,OCC
1077,1077,Jorge NARVAEZ-VEGA,Spain,Men,50-54,11:50:23,OCC
1078,1079,Lisa LAIDLER,United Kingdom,Women,40-44,11:50:54,OCC
1079,1080,David BLOCH,Switzerland,Men,40-44,11:51:13,OCC
1080,1081,Prune PERRIN,France,Women,45-49,11:51:19,OCC
